"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"Pretoria, South Africa","AD00103","J0617",2022-10-14,9.3,29,30.2,34.6,6.8,45.7
"Taichung, Taiwan","AD00094","J0498",2022-10-14,0,1,15.3,15.3,37.6,36
"Delhi, India","AD00096","J0665",2022-10-13,23.6,72,98.9,184.9,37.6,35.5
"Pretoria, South Africa","AD00103","J0617",2022-10-13,23.7,72,41.6,53,15.8,35.8
"Taichung, Taiwan","AD00094","J0498",2022-10-13,2.3,8,5.4,6.8,17.5,48.6
"Tainan, Taiwan","AD00092","J0470",2022-10-13,19.7,60,24.6,33.8,33.4,38.7
"Amity University Noida, India","AD00088","J0598",2022-10-12,17.3,53,78,107.5,47.3,35.9
"Pretoria, South Africa","AD00103","J0608",2022-10-12,9.3,29,35.2,43.4,7.4,43.9
"Pretoria, South Africa","AD00103","J0608",2022-10-11,23.7,72,38.5,55.5,17,33.3
"Pretoria, South Africa","AD00103","J0660",2022-10-08,14.3,44,40.5,54.1,18.8,34.7
"Pretoria, South Africa","AD00103","J0660",2022-10-07,23.7,72,58.3,79.5,22.4,34.4
"Pretoria, South Africa","AD00103","J0606",2022-10-06,9.7,30,16.4,24.1,9.2,38.9
"Tainan, Taiwan","AD00092","J0465",2022-10-06,9.3,29,24.9,34.8,26.5,45.7
"Tainan, Taiwan","AD00101","J0680",2022-10-06,5,16,29.7,39.2,24.9,46.9
"Pretoria, South Africa","AD00103","J0606",2022-10-05,23.7,72,27.9,33.8,24.6,30.1
"Tainan, Taiwan","AD00092","J0465",2022-10-05,23.7,72,30.7,44.4,35.6,40.6
"Tainan, Taiwan","AD00101","J0680",2022-10-05,23.7,72,32.6,47.7,41,38.3
"Taichung, Taiwan","AD00094","J0593",2022-10-04,6.3,20,41.7,60.1,18.6,52.3
"Tainan, Taiwan","AD00101","J0679",2022-10-02,3,10,43.2,47.6,23,47.3
"Pretoria, South Africa","AD00103","J0660",2022-10-01,14,43,37.6,109.6,12.6,38
"Tainan, Taiwan","AD00092","J0485",2022-10-01,9.3,29,18.9,22.7,27.3,44.6
"Tainan, Taiwan","AD00101","J0679",2022-10-01,23.7,72,28.5,47,39.1,39.6
"Pretoria, South Africa","AD00103","J0660",2022-09-30,23.7,72,20.4,29.5,18.2,32.4
"Tainan, Taiwan","AD00092","J0485",2022-09-30,23.7,72,22.8,33.8,40.9,38.1
"Tainan, Taiwan","AD00101","J0679",2022-09-30,0,1,16.9,16.9,37.2,39.2
"Amity University Noida, India","AD00088","J0595",2022-09-29,2,7,61.4,84.4,21.9,54.5
"Pretoria, South Africa","AD00103","J0604",2022-09-29,22.3,51,30,72.8,23.2,30.8
"Tainan, Taiwan","AD00101","J0678",2022-09-29,3,10,12.1,15.8,28.5,43.4
"Amity University Noida, India","AD00088","J0595",2022-09-28,23.7,72,82.8,190.2,44.7,41.2
"Pretoria, South Africa","AD00103","J0604",2022-09-28,23.7,72,20.1,28.1,30.5,27.3
"Pretoria, South Africa","AD00104","J0607",2022-09-28,22,67,20.3,29.9,30.1,29.1
"Tainan, Taiwan","AD00092","J0460",2022-09-28,9.3,29,10.1,18.7,28,44.1
"Tainan, Taiwan","AD00101","J0678",2022-09-28,24,73,18.8,30.9,37.7,39.8
"Pretoria, South Africa","AD00103","J0660",2022-09-27,7,21,34.8,38.1,8.2,44.3
"Pretoria, South Africa","AD00104","J0607",2022-09-27,23.6,70,38.4,47.9,24.2,33
"Tainan, Taiwan","AD00092","J0460",2022-09-27,23.7,72,15.7,29.6,40,38.7
"Tainan, Taiwan","AD00101","J0678",2022-09-27,23.7,72,15.6,31.3,40,38.9
"Amity University Noida, India","AD00088","J0578",2022-09-26,13,40,58,90.6,29.7,49.4
"Pretoria, South Africa","AD00103","J0660",2022-09-26,23.3,71,40.6,65.9,15.5,33.8
"Pretoria, South Africa","AD00104","J0607",2022-09-26,23.3,71,39.5,64.2,19.1,32.4
"Pretoria, South Africa","AD00103","J0660",2022-09-25,20.7,63,30.4,51.2,22.3,30.8
"Pretoria, South Africa","AD00104","J0607",2022-09-25,20.7,63,29.4,48.3,23.7,31.3
"Pretoria, South Africa","AD00103","J0660",2022-09-24,20.6,63,38.8,56.6,24.6,32.9
"Pretoria, South Africa","AD00104","J0607",2022-09-24,0,1,43.9,43.9,28.2,32
"Tainan, Taiwan","AD00092","J0499",2022-09-24,19.3,59,22.6,30.4,33.8,38.8
"Tainan, Taiwan","AD00101","J0681",2022-09-24,19.3,59,23.2,31.1,35.1,38.3
"Pretoria, South Africa","AD00103","J0660",2022-09-23,22.3,68,47.1,64.2,23.6,31.7
"Pretoria, South Africa","AD00104","J0607",2022-09-23,22.6,69,44.3,60,25.2,31.5
"Tainan, Taiwan","AD00092","J0499",2022-09-23,23.7,72,24,38.1,32.5,39.4
"Tainan, Taiwan","AD00101","J0681",2022-09-23,23.7,72,24.8,39.7,33.9,38.8
"Pretoria, South Africa","AD00103","J0660",2022-09-22,24,73,62.1,111.1,26.4,26.2
"Pretoria, South Africa","AD00104","J0607",2022-09-22,23.6,72,57.9,101,28.1,26.3
"Pretoria, South Africa","AD00103","J0660",2022-09-21,21.7,66,51.2,66,43.5,23.8
"Taichung, Taiwan","AD00094","J0601",2022-09-21,5.3,17,8.4,10.7,13,52.3
"Pretoria, South Africa","AD00103","J0660",2022-09-20,24,73,20.5,52.5,32.2,25.2
"Amity University Noida, India","AD00088","J0588",2022-09-19,15.7,48,80.4,102.1,29.5,48.1
"Taichung, Taiwan","AD00094","J0497",2022-09-19,6.7,21,34.6,42,11,57.2
"Tainan, Taiwan","AD00092","J0451",2022-09-19,21.7,66,47.4,58,43.7,36.6
"Tainan, Taiwan","AD00101","J0682",2022-09-19,18.3,56,48.5,59.5,41.1,38.1
"Tainan, Taiwan","AD00092","J0451",2022-09-18,24,74,33,54.9,38.5,38
"Tainan, Taiwan","AD00101","J0682",2022-09-18,24,73,33.9,57.1,37.4,38.8
"Tainan, Taiwan","AD00092","J0451",2022-09-17,23.7,73,27.1,44.6,38,38.7
"Tainan, Taiwan","AD00101","J0682",2022-09-17,23.7,72,28.1,46.9,37.2,39.4
"Taichung, Taiwan","AD00094","J0574",2022-09-15,0,1,28.4,28.4,18.8,48.6
"Amity University Noida, India","AD00088","J0517",2022-09-09,9.3,29,59.1,72.9,19.3,59.4
"Amity University Noida, India","AD00088","J0520",2022-09-05,15,46,25,50.5,22.1,54.5
"Delhi, India","AD00096","J0648",2022-09-05,23.7,73,53.2,112.4,42.4,38.3
"Delhi, India","AD00096","J0648",2022-09-04,23.7,73,26.7,52.1,42.6,37.7
"Delhi, India","AD00096","J0648",2022-09-03,23.6,72,35.2,67.9,44.9,36.9
"Delhi, India","AD00096","J0648",2022-09-02,24,73,58.8,144.7,41.4,39.7
"Delhi, India","AD00096","J0648",2022-09-01,23.7,72,64.1,108.7,38.5,41.9
"Amity University Noida, India","AD00088","J0453",2022-08-31,2,7,26.1,31,28.3,50.3
"Taichung, Taiwan","AD00094","J0643",2022-08-30,5.3,17,24.6,40.2,18.4,54
"Tainan, Taiwan","AD00101","J0676",2022-08-27,20,61,7.8,11.4,41.7,40
"Amity University Noida, India","AD00088","J0013",2022-08-26,0,1,29.9,29.9,33.8,45.5
"Amity University Noida, India","AD00088","J0013",2022-08-25,0.7,3,18.1,21.1,28,48.6
"Tainan, Taiwan","AD00092","J0530",2022-08-24,21,63,5.1,14.2,41.5,37
"Taichung, Taiwan","AD00094","J0487",2022-08-23,7,22,9.4,17.7,17.6,53.1
"Tainan, Taiwan","AD00092","J0530",2022-08-23,23.7,72,10.7,30.5,42.6,38.6
"Taichung, Taiwan","AD00094","J0401",2022-08-22,0,1,4,4,29.7,43.6
"Tainan, Taiwan","AD00092","J0530",2022-08-22,23.7,72,5.5,9.1,43.4,39
"Tainan, Taiwan","AD00101","J0675",2022-08-22,3.7,12,2.9,3.6,27.5,46.1
"Tainan, Taiwan","AD00092","J0530",2022-08-21,24,62,3.2,7.3,39.8,39.4
"Tainan, Taiwan","AD00101","J0675",2022-08-21,24,69,2.8,6.7,40.4,39.6
"Tainan, Taiwan","AD00092","J0530",2022-08-20,23.7,73,13.2,20.6,38.3,40.1
"Tainan, Taiwan","AD00101","J0675",2022-08-20,23.7,72,13.5,20.5,39.8,40
"Amity University Noida, India","AD00088","J0452",2022-08-18,6,19,15.8,25.7,28.5,48.6
"Taichung, Taiwan","AD00094","J0488",2022-08-16,16,49,6.2,14.2,25.3,48.4
"Tainan, Taiwan","AD00101","J0677",2022-08-13,6,18,3.6,7.8,26.9,46.3
"Tainan, Taiwan","AD00101","J0677",2022-08-12,24,73,8.8,14.2,47.6,36.9
"Amity University Noida, India","AD00088","J0509",2022-08-11,13.7,42,2.9,5,47.9,37.9
"Taichung, Taiwan","AD00094","J0036",2022-08-11,23.3,41,8.6,16.5,26.7,47.4
"Tainan, Taiwan","AD00092","J0462",2022-08-11,7,22,6.4,11,32.2,43.1
"Tainan, Taiwan","AD00101","J0677",2022-08-11,23.7,72,6.2,10.2,48.6,36.7
"Amity University Noida, India","AD00088","J0509",2022-08-10,24,72,7.2,19.7,42.9,41.8
"Amity University Noida, India","AD00088","J0509",2022-08-09,23.7,73,37,65.7,45.3,42
"Tainan, Taiwan","AD00092","J0007",2022-08-08,11,34,10,13.3,31.1,42.8
"Delhi, India","AD00096","J0030",2022-08-07,17.7,54,36.1,62.7,56.8,33.6
"Tainan, Taiwan","AD00092","J0007",2022-08-07,24,73,10.6,20.9,48.4,35.7
"Delhi, India","AD00096","J0030",2022-08-06,23.7,72,61.5,103.4,51.1,37.3
"Tainan, Taiwan","AD00092","J0007",2022-08-06,23.7,72,9.4,16.7,46.5,37.2
"Delhi, India","AD00096","J0030",2022-08-05,23.7,74,47.9,77.3,56.9,34.7
"Amity University Noida, India","AD00088","J0461",2022-07-27,19.6,65,7.2,21.4,51,40.9
"Amity University Noida, India","AD00088","J0461",2022-07-26,23.7,75,32.7,70.5,52.3,38.2
"Taichung, Taiwan","AD00094","J0401",2022-06-03,23,70,6.1,13.2,43.3,37.1
"Taichung, Taiwan","AD00094","J0389",2021-12-22,8,23,1.2,3.1,6.9,19.3
"Taichung, Taiwan","AD00094","J0389",2021-12-21,23,36,0.7,2.5,7.4,15.2
"Taichung, Taiwan","AD00094","J0389",2021-12-20,20.3,54,8.1,15.1,20.2,11
"Pretoria, South Africa","AD00103","D0598",2021-12-12,0.7,3,1.7,2.2,7.9,22.3
"Taichung, Taiwan","AD00094","D0901",2021-12-12,0.3,2,1.8,2,8.8,17
"Pretoria, South Africa","AD00103","D0598",2021-12-11,23.6,56,2.2,7.4,27.5,0.8
"Taichung, Taiwan","AD00094","D0901",2021-12-11,23.3,70,11.5,16.8,25.3,0.8
"Tainan, Taiwan","AD00101","J0005",2021-12-11,20.7,48,0.9,2.6,29,-0.7
"AASTU, Ethiopia","AD00093","D0915",2021-12-10,21.3,62,3.3,10.4,40.5,7.3
"Amity University Noida, India","AD00088","J0015",2021-12-10,0,1,4,4,35.1,10.1
"Amity University Noida, India","AD00090","J0056",2021-12-10,3.3,11,3.5,7.9,25.2,10.6
"Delhi, India","AD00096","D0907",2021-12-10,20.2,232,2,7.2,40.7,7.7
"Pretoria, South Africa","AD00103","D0598",2021-12-10,24,69,3.7,11.9,38.3,8
"Pretoria, South Africa","AD00104","J0361",2021-12-10,8.7,27,1.5,3.6,22.7,7.6
"Taichung, Taiwan","AD00094","D0901",2021-12-10,24,73,4.6,16.4,35.6,7.5
"Tainan, Taiwan","AD00092","J0060",2021-12-10,0.8,10,2.7,3.3,38,4.7
"Tainan, Taiwan","AD00101","J0005",2021-12-10,23.6,69,2.9,9.8,38.7,7.6
"AASTU, Ethiopia","AD00093","D0915",2021-12-09,24,52,6,13.6,28.7,12.6
"Amity University Noida, India","AD00088","J0015",2021-12-09,13,40,4.6,13.7,31.1,15.4
"Amity University Noida, India","AD00090","J0056",2021-12-09,23.7,72,5,15.6,32.4,11.2
"Delhi, India","AD00096","D0907",2021-12-09,23.9,180,4.4,10.6,27.1,13
"Pretoria, South Africa","AD00103","D0598",2021-12-09,23.7,48,9,19,28.7,12.1
"Pretoria, South Africa","AD00104","J0361",2021-12-09,23.7,74,2.8,10.3,36.2,10.3
"Taichung, Taiwan","AD00094","D0901",2021-12-09,23.7,54,5.3,13,27.6,12.2
"Tainan, Taiwan","AD00092","J0060",2021-12-09,23.9,285,2.2,8.7,33.9,9.9
"Tainan, Taiwan","AD00101","J0005",2021-12-09,23.7,45,5.8,11.6,27.7,12.3
"AASTU, Ethiopia","AD00093","D0915",2021-12-08,23.6,72,8.5,18.3,38.6,5.8
"Amity University Noida, India","AD00088","J0015",2021-12-08,23.7,48,6.9,14,30.2,14
"Amity University Noida, India","AD00090","J0056",2021-12-08,23.7,54,10.1,26.1,24.9,13.9
"Delhi, India","AD00096","D0907",2021-12-08,24,289,7.2,16,37.7,6.4
"Pretoria, South Africa","AD00103","D0598",2021-12-08,23.7,73,7.9,18.2,39,5.4
"Pretoria, South Africa","AD00104","J0361",2021-12-08,23.7,52,6.1,12.7,28.5,12.7
"Taichung, Taiwan","AD00094","D0901",2021-12-08,0.7,3,1.3,1.4,7.9,27.6
"Taichung, Taiwan","AD00094","D0901",2021-12-08,23.7,72,10.2,20.8,36.2,5.7
"Tainan, Taiwan","AD00092","J0060",2021-12-08,23.9,182,6.2,12.7,23.7,13.6
"Tainan, Taiwan","AD00101","J0005",2021-12-08,3.7,12,5.3,7.2,29.8,12.3
"Amity University Noida, India","AD00088","J0015",2021-12-06,18,34,1.1,3.6,32.8,2.4
"Amity University Noida, India","AD00088","J0015",2021-12-06,4.7,15,0.9,1.9,23.7,6.4
"Amity University Noida, India","AD00088","J0015",2021-12-04,19.3,51,11.7,25.7,27.6,17.8
"AASTU, Ethiopia","AD00093","D0901",2021-11-27,9.3,25,1.3,3.9,22.7,15.6
"AASTU, Ethiopia","AD00093","D0901",2021-11-26,23.7,40,3.1,8.2,22.2,15.3
"AASTU, Ethiopia","AD00093","D0901",2021-11-25,18,55,9.1,18.5,48.4,-0.8
"AASTU, Ethiopia","AD00093","D0901",2021-11-25,23.7,72,15.7,32.9,34.5,7.8
"Amity University Noida, India","AD00088","J0364",2021-11-25,5.7,16,5,13,35.3,8.7
"Amity University Noida, India","AD00090","J0368",2021-11-25,5.7,17,8.6,22.5,30,8.3
"Pretoria, South Africa","AD00103","J0118",2021-11-25,7.7,16,3.9,10.6,33.4,7
"Tainan, Taiwan","AD00092","J0362",2021-11-25,9,16,5.8,13.7,28.2,8.4
"Tainan, Taiwan","AD00101","D0901",2021-11-25,4.3,14,3.9,9,37.8,4.5
"AASTU, Ethiopia","AD00091","J0039",2021-11-24,9.3,11,0.4,0.9,41.8,5.6
"Delhi, India","AD00096","J0367",2021-11-24,12,20,2.7,9.1,32.3,7.6
"Pretoria, South Africa","AD00104","J0366",2021-11-24,11,14,4.8,11.3,33.5,7.1
"Taichung, Taiwan","AD00094","J0369",2021-11-24,11.7,22,5.8,15.2,25.1,10.2
"Tainan, Taiwan","AD00101","D0901",2021-11-24,19.6,48,5.5,18.3,20.4,13.9
"AASTU, Ethiopia","AD00091","J0039",2021-11-23,22,48,1.9,6.5,26.5,14.6
"AASTU, Ethiopia","AD00093","D0901",2021-11-23,20.6,60,4.5,10.8,21.7,14.8
"AASTU, Ethiopia","AD00098","J0365",2021-11-23,0,1,1.6,1.6,24.7,12.4
"AASTU, Ethiopia","AD00098","J0365",2021-11-23,21,48,5.5,13.1,15.8,18.5
"Amity University Noida, India","AD00088","J0364",2021-11-23,21,54,5.5,14.4,23.4,16.9
